question,answer,question_type
"Bu metinde, İslâm'da kadere iman etmenin zorunluluğunun hangi iki temel delile dayandığı açıklanıyor?","Metne göre, İslâm'da kadere iman etmenin zorunluluğu iki temel delile dayanmaktadır: Birincisi, Kur'an'da kadere işaret eden ayetlerin ve kadere iman edilmesi gerektiğini açıkça belirten hadislerin varlığı; ikincisi ise, Allah'ın mutlak ilmine, iradesine ve kudretine iman etmenin bir gereği olması.",Factual
"Metinde verilen ayetler, kader inancıyla ilgili olarak insanın hangi yönlerini vurguluyor?","Metindeki ayetler, insanın hayatındaki her olayın, oluşmadan önce Allah'ın ilminde kayıtlı olduğunu vurgular.  İnsanların başına gelen her şeyin Allah tarafından önceden bilindiğini ve kaderin önceden yazıldığını belirtirler. Bu, hem iyi hem de kötü olayları kapsar ve insanın şımarmaması veya karamsarlığa düşmemesi gerektiğini vurgular.",Conceptual
"Bu metinde, Kur'an'da kaderin açıkça belirtilmemesinin nedeni olarak ne öne sürülüyor?","Metne göre, Kur'an'da kader açıkça belirtilmemiştir çünkü Allah'a ve O'nun sıfatlarına iman, kaza ve kadere olan inancın da içinde yer aldığı düşünülmektedir.  Yani, Allah'ın yaratıcı olduğuna ve iradesinin her şeye şamil olduğuna inanmak, kaza ve kadere iman etmeyi de kapsar.",Conceptual
Hadis-i şerifte 'şerrin de Allah'tan olduğuna inanmanın' anlamı metinde nasıl açıklanıyor?,"Metin, hadisteki 'şerrin de Allah'tan olduğuna' inanmanın, her türlü kötülüğün ve musibetin Allah'ın irade ve kudretiyle var olduğuna inanmak anlamına geldiğini, fakat Allah'ın insanlara kasıtlı olarak kötülük dilediği anlamına gelmediğini belirtiyor.  Allah'ın kullarının inkârına veya inkârla ilgili fiillerine razı olmadığı vurgulanıyor.",Factual
"Bu metinde anlatılan ilahi takdir, insanları nasıl etkiler?","Metin, Allah'ın peygamberlere göndereceği öğretileri ve bu öğretilerin hangi melek vasıtasıyla gönderileceğini önceden takdir ettiğini belirtir. Bu takdir, peygamberlerin görevlerini yerine getirmelerinde ve insanlığın doğru yolu bulmasında etkili olur.",Reflective
Metinde 'haşa' kelimesinin kullanımı ne anlama gelir ve neden kullanılmıştır?,"'Haşa' kelimesi, Allah'ın gelişigüzel hareket ettiğini iddia etmenin yanlışlığını ve kabul edilemezliğini vurgulamak için kullanılmıştır.  Bu kelime, saygısızlık ve küfür içeren bir düşünceyi reddetmek amacıyla kullanılmış olup, metnin ana fikrini destekler.",Contextual
Kur'an'da kader kavramı nasıl ele alınmaktadır ve bu kavramın kapsamı nedir?,"Kur'an'da kader kavramı, insanı da kapsayacak şekilde, mikro âlemden makro âleme kadar tüm kainatı içine alan bir ilâhî program olarak ele alınmaktadır.  Her varlık, sebep-sonuç ilişkisine bağlı olarak, bu ilâhî program dahilinde meydana gelmektedir.",Factual
İnsanın iradesi ve Allah'ın iradesi arasındaki ilişki Kur'an'da nasıl açıklanmaktadır ve bu iki farklı bakış açısı nasıl bir arada düşünülebilir?,"Kur'an, insanla ilgili kader konusunu bazen Allah'ın iradesine, bazen de insanın iradesine odaklanarak ele alır.  Bu iki farklı açıdan sunulan ayetler, bir bütünlük içinde değerlendirildiğinde çelişkili değil, birbirini tamamlayıcıdır.  Örneğin, insanın fiillerinde özgür olduğu ve bu fiillerden sorumlu olduğu vurgulanırken, aynı zamanda Allah'ın iradesinin esas olduğu da belirtilmektedir.",Conceptual
İnsan iradesi ve ilahi irade arasındaki ilişkiyi açıklayan ayetler nasıl yorumlanabilir?,"Metinde, insanın özgür iradesine sahip olduğu, ancak ilahi iradenin esas ve belirleyici olduğu vurgulanmaktadır.  İki farklı grup ayet, insan iradesi ve ilahi iradeyi ayrı ayrı ele alsa da, bunlar birbiriyle çelişmez. İlahi irade esas olmak üzere, insan dilediğini yapabilir; ancak, insanın dilediği şeyin gerçekleşmesi ilahi iradenin iznine bağlıdır.  Kısacası, insanın dilemesi ilahi iradenin kabulüne bağlıdır ve ilahi iradenin dışında hiçbir şey gerçekleşemez.",Conceptual
Fethullah Gülen Hocaefendi'nin insan iradesinin ilahi irade karşısındaki konumuna dair yorumu metinde nasıl yer alıyor ve ne anlatıyor?,"Metin, Fethullah Gülen Hocaefendi'nin insan iradesinin ilahi irade karşısındaki konumuna dair yorumunu 'çok veciz ve enfes' olarak nitelendirerek kısaca değiniyor. Ancak, Hocaefendi'nin yorumunun detayları metinde verilmiyor. Sadece, Allah'ın insanın iradesini önemseyerek, büyük projelerini bu irade üzerine gerçekleştirdiğini ve bu iradeyi günaha ve sevaba vesile olarak yarattığını belirttiği ifade ediliyor.",Contextual
