question,answer,question_type
"Metnin 4. paragrafına göre, varlığa iman eden bir insan kâinatı nasıl görür ve bu durumdan nasıl bir lezzet alır?","Metnin 4. paragrafına göre, varlığa iman eden bir insan kâinatı, yüce Yaratıcı'nın eserlerinin sergilendiği ilahî bir sergi olarak görür; kendini ise, o harika ve her biri birer mucize olan sanat eserlerini incelemekle görevli bir memur olarak görür ve seyrettiği her şeyden manevî bir lezzet alır.",Conceptual
Metinde inançlı ve inançsız kişilerin evrene bakış açıları nasıl karşılaştırılıyor?  İnançlı bir insanın evren algısı ile inançsız bir insanın evren algısı arasındaki temel farklar nelerdir?,"Metin, inançlı ve inançsız kişilerin evrene bakış açılarını karşılaştırıyor. İnançsız bir insan, evrenin rastgele ve kontrolsüz olduğunu düşünerek telaş ve endişe duyar; dünyayı başıboş bir gemi olarak görür ve dehşete kapılır. İnançlı bir insan ise, evrenin yüce bir güç tarafından kontrol edildiğini bilerek sevgi ve coşku duyar; dünyayı ilahî bir programla hareket eden bir gemi olarak görür ve huzur bulur.  Geçmişe bakış açıları da farklıdır; inançsız kişi karanlık bir mezarlık olarak görürken, inançlı kişi sakinlerinin daha güzel bir âleme gittiğini düşünür.",Analytical
Metinde inançlı ve inançsız insanların ölüm karşısındaki tutumları nasıl karşılaştırılıyor?,"Metin, inançlı bir insanın ölümden sonra daha parlak bir âlemde sevdikleriyle buluşacağını düşünerek rahatladığını ve sevinç duyduğunu belirtirken, inançsız bir insanın ise ölümle yok olacağına inanmasından dolayı çıldıracak dereceye geldiğini ifade eder.  İnançlı için ölüm, fani dünyadan ebedi âleme bir yolculuk, zahmetten kurtuluş ve ecrini alma olarak sunulurken, inançsız için ölüm korkutucu bir son olarak sunulmaktadır.",Analytical
"Allah'a iman, metne göre insan için neden en büyük dayanak noktasıdır?","Metne göre, Allah'a iman, ihtiyaçları sonsuz, sermayesi az, düşmanları çok, gücü sınırlı ve istekleri nihayetsiz olan insan için en büyük dayanak noktasıdır. İnsan ancak sonsuz güç, kuvvet ve servete sahip olan Allah'a bağlanarak ihtiyaçlarını karşılayabilir, düşmanlarının üstesinden gelebilir ve korku endişelerinden kurtulabilir.",Conceptual
Bu metnin ana teması nedir ve hangi alt konuları ele almaktadır?,"Metnin ana teması peygamberlik kavramıdır. Alt konular arasında peygamberlere imanın önemi, peygamberliğin gerekliliği, peygamberlerin özellikleri, sayıları, Kur'an'da ve hadislerde zikredilen mucizeleri ve peygamberliğin delilleri yer almaktadır.",Summarizing
"Metinde bahsedilen 'peygamberlerin ortak ve ayrılmaz özellikleri' neler olabilir?  Bu özellikler, peygamberliğin temelini nasıl oluşturur?","Metin, peygamberlerin ortak ve ayrılmaz özelliklerini açıkça belirtmese de, dürüstlük, güvenilirlik, Allah'ın mesajını doğru bir şekilde iletme gibi özellikler düşünülebilir. Bu özellikler, insanların peygamberlere inanmalarını ve onların mesajlarını kabul etmelerini sağlar, böylece peygamberliğin temelini oluşturur.",Conceptual
Farsça'da 'peygamber' kelimesinin anlamı nedir ve dini terminolojideki anlamı nasıl farklılık gösterir?,"Farsça'da 'peygamber', 'rehber, yol gösteren ve elçi' anlamlarına gelir. Dini terminolojide ise, Allah'ın seçtiği ve vahiyle görevlendirdiği, emir ve yasaklarını insanlara ulaştıran elçi anlamına gelir.",Factual
Resûl ve Nebî kavramları arasındaki temel fark nedir?  İki kavramın çoğulları nelerdir?,"Resûl veya mürsel, yeni bir kitap ve şeriatla gönderilen peygamberdir. Çoğulları 'rusül' ve 'murselûn'dür. Nebî ise, Allah'ın emir ve yasaklarını bildiren, ancak yeni bir kitap ve şeriatla gönderilmeyen, önceki peygamberin şeriatını tebliğ eden peygamberdir. Çoğulu 'enbiyâ'dır.",Conceptual
İmanın altı esasından biri olan peygamberlere iman ne anlama gelir?,"Peygamberlere iman, onların Allah tarafından seçilip gönderilmiş olduklarına ve Allah'tan aldıkları tüm bilgilerin gerçek ve doğru olduğuna inanmak demektir.",Factual
"Kur'an'da, peygamberlerin bazısına inanıp bazılarını reddetmenin sonucu ne olarak belirtilmiştir?","Kur'an, peygamberlerin bir kısmına inanıp diğerlerini tasdik etmemeyi açıkça küfür/inkar olarak nitelendirir ve bu kişiler için zelil ve perişan edici bir ceza hazırlandığını bildirir.",Factual
