question,answer,question_type
Bilinmiş kişilerin cenazesini teşyi etmenin faziletine dair metinde ne söylenmektedir?,"Metinde, bilinmiş kişilerin cenazesini teşyi etmenin nafile namazdan daha faziletli olacağı belirtilmektedir.",Factual
Cenaze töreninde gösterilen saygı ve hürmetin önemi nedir ve bu nasıl vurgulanmaktadır?,"Cenazeyi omuzlara yüklenerek kabre götürmek, onlara gösterilen en büyük hürmet ve saygı nişanı olarak vurgulanmaktadır. Bu hareketin insanlığın şeref ve kıymetini gösterdiği belirtilmektedir. Ayrıca, cenazeyi takip edenlerin hayatın sonlu olduğunu düşünmeleri ve kendileri için de aynı saygının gösterilmesini arzulamaları gerektiği vurgulanmaktadır.",Conceptual
Cenaze defnedildikten sonra Peygamberimizin (s.a.v) yaptığı davranış ve cemaate söylediği sözler nelerdir?,"Peygamberimiz (s.a.v) cenaze gömüldükten sonra hemen dönmez, bir müddet mezarı başında bekler ve cemaate şöyle derdi: ""Kardeşiniz için yüce Allah'tan mağfiret isteyiniz ve kendisine sükûnet vermesini dileyiniz. O şimdi sorguya çekilmektedir.""",Factual
Ölünün yanında Kur'an okumanın mekruh olduğu durumlar ve bu durumlarda alternatif bir uygulama nedir?,"Yıkanmadıkça ölünün yanında Kur'an okunmaz, okunması mekruhtur.  Bu durumda başka bir odada Kur'an okunabilir. Ölünün bulunduğu yer geniş olup üzerinde de tam bir örtü bulunduğu takdirde, kendisine yakın oturulmaksızın gizlice Kur'an-ı Kerim okunması da kerahet olmayabilir.",Procedural
Ölümden sonra telkinin faydası var mıdır ve bu konuda ne gibi rivayetler mevcuttur?,"Allah Resulüne isnad edilen zayıf rivayetler olsa da, ölüm anında telkinin faydası Allah'ın dilemesiyle sınırlıdır.  Asıl önemli olan, telkinin ölümden önce, kişinin teklif dairesindeyken yapılmasıdır. Son sözlerin tevhidle ilişkisi çok önemlidir. Mezarlarda yapılan telkinin ise Kitap ve Sünnet'te tatmin edici bir yeri yoktur.",Conceptual
Ölmüş bir kişi için yapılabilecek en faydalı şeyler nelerdir ve bu konuda hangi ayet veya hadisler vardır?,"Ölmüş yakınlarımız için en güzel şey dua etmek, Allah'tan bağışlanmalarını istemek ve sadaka vermektir.  Ölüler için istiğfar edilmesi ve kabir azabının kolay geçmesi için dua edilmesiyle ilgili birçok hadis-i şerif mevcuttur. Ayrıca Haşir Suresi 59/10. ayette, ölmüşler için dua ve istiğfar etmenin önemi vurgulanmaktadır.  Peygamber Efendimizin de definden sonra kabir yanında durup mağfiret talep ettiği ve metanet dilediği rivayet edilmektedir (Ebu Davud, Cenaiz 73).",Factual
"Peygamber Efendimiz'in, ölenler için dua ve istiğfar edilmesiyle ilgili tavsiyesi nedir?","Peygamber Efendimiz, ölen kimsenin defnedildikten sonra onun için dua ve istiğfar edilmesini, kabir sorgulamasını metanetle karşılaması için dua edilmesini tavsiye etmiştir.",Factual
"Metinde anlatılan, ölen kişinin durumuna ilişkin benzetme nedir ve bu benzetmenin amacı nedir?","Metinde, ölünün mezardaki hali, imdat diye bağıran ve denize düşmüş, boğulmak üzere olan kimseye benzetilir. Bu benzetmenin amacı, ölen kişinin duaya ve yardımına ihtiyaç duyduğunu, tıpkı boğulmak üzere olan bir kişinin kurtarıcı beklemesi gibi, ölen kişinin de sevdiklerinden gelecek duaları beklediğini vurgulamaktır.",Analytical
Taziye ziyaretlerinin evde oturularak kabul edilmesinin süresi nedir ve bununla ilgili farklı bir yaklaşım var mıdır?,"Taziyeleri kabul etmek için ölen kişinin yakınlarının üç güne kadar evlerinde oturmaları caizdir, ancak oturulmaması daha iyidir.",Factual
Taziye ziyaretlerinin kabristan veya ölünün kapısı önünde yapılmasının dinen uygun olup olmadığı ve bunun nedeni nedir?,Taziyelerin kabristanda veya ölünün kapısı önünde yapılması bidat ve mekruh görülmektedir.  Metinde bunun nedeni açıkça belirtilmemiştir.,Conceptual
