question,answer,question_type
Sultanın vezirin şefaati kabul etmesinin altında yatan asıl sebep nedir?,"Sultan, vezirin şefaati kabul ederek vezirin kendisine olan değerini insanlara göstermek ve ona şeref ve paye vermek istemektedir.",Conceptual
"Metne göre, Allah ve Resûlü'nün azabından korunmak ve şefaate nail olmak için bireyin yapması gereken nedir?",Allah ve Resûlü'nün kendisinden istediği vecibelere dikkat etmek ve O'nun azabından korkarak O'ndan yardım dilemektir.,Procedural
Cennet'in lügat anlamı nedir ve dinî terminolojide nasıl tanımlanır?,"Lügatte Cennet, 'yeşilliklerle ve ağaçlarla örtülü yer/bahçe' anlamına gelir. Dinî terminolojide ise, 'sürpriz nimetlerle donatılmış olan ve mü'minlerin içinde ebedi olarak kalacakları âhiret yurdu' olarak tanımlanır.",Factual
"Kur'an'a göre, cennetteki hayatın sonsuz olması insanların asla bıkkınlık duymamasının sebebi nedir?","Cennet'teki hayatın sonsuz olması insanların asla bıkkınlık duymamasının sebebi, cennetin 'sürprizler diyarı' olması ve orada yaşayanların dünya hayatındaki kin, nefret ve usanç gibi negatif duygulardan arındırılmış olmalarıdır.  Kur'an, dünyada fıtrata konulan bu duyguların ahirette temizleneceğini bildirir.",Conceptual
Bu metnin ana teması nedir?,"Bu metin, cennet ve cehennem tasvirleri ve Allah'ın görülmesiyle ilgili İslam inançlarını ele almaktadır. Özellikle cennette Allah'ı görme deneyiminin niteliği ve cehennem azabının mahiyeti üzerinde durmaktadır.",Summarizing
"Metne göre, cennette Allah'ı görme deneyimi nasıl tanımlanmaktadır ve bu deneyim insan algısıyla nasıl ilişkilendirilmektedir?","Metne göre, cennetteki müminler Allah'ı 'Ay'ın görülmesi gibi' göreceklerdir. Ancak bu, Allah'ın zatının olduğu gibi görülmesi anlamına gelmez.  Allah'ın görülmesi, müminin iman ve marifetullah düzeyine bağlıdır; her mümin ve peygamber için farklı olacaktır.  'Gözler O’nu idrak edemez, O gözleri idrak eder' ayetiyle de, yaratılanın yaratıcısını tam olarak idrak edemeyeceği vurgulanmaktadır.",Conceptual
"Metinde, müminlerin cehennemde kalış süreleri hakkında ne söylenmektedir?","Metne göre, müminler cehennemde sürekli kalmayacak, cezalarını çektikten sonra cennete konulacaklardır.",Factual
"Kâfirin işlediği suçun, basit bir adam öldürme suçundan daha ağır olduğuna dair metinde hangi gerekçe sunulmaktadır?","Metin, kâfirin inkârı ile sayısız yaratığın temsil ettiği anlamları ve mesajları yok ettiğini, bu nedenle suçunun adam öldürmekten bin kat daha ağır olduğunu savunmaktadır.",Analytical
A'raf kelimesi sözlükte hangi anlamlara gelir ve Kur'an'da nasıl tanımlanır?,"A'raf kelimesi sözlükte 'tepe, yüksek yer, sur, dağ' anlamlarına gelir. Kur'an'da ise Cennet ile Cehennem arasında bulunan yüksek bir yer olarak tanımlanır.",Factual
A'raf'ta bulunanların durumu ve Cennet ehli ile Cehennem ehli arasındaki etkileşim Kur'an'da nasıl tasvir edilir?,"Kur'an'da A'raf'ta bulunanların Cennet ehline selam verip, Cehennem ehlinden uzak durmak için dua ettikleri anlatılır.  Cennet ve Cehennem ehli arasında bir etkileşim gösterilerek, Cennet ehlinin vaat edileni bulup bulmadıklarını sorması ve Cehennem ehlinin de bunu doğrulaması, ardından zalimlere lanet edilmesi tasvir edilir. A'raf ehli ise, Cehennem ehlinin durumunu görerek onlardan uzaklaştırılmayı diler.",Contextual
