question,answer,question_type
Tedavide imanın önemini açıklayınız.,"Metne göre, tedavide en önemli unsur imandır. İnanan bir insan için, Rabbinin istekleri birinci derecede önem taşır.",Conceptual
"Sahabe'lerin durumu, metindeki ana fikre nasıl katkıda bulunmaktadır?","Sahabe'lerin dini omuzlarında dünyaya taşımaları, metnin ana fikri olan cömertlik ve infak etme eylemini pratikte gösteren bir örnek teşkil etmektedir.",Contextual
"Zekât, Kur'an-ı Kerim'de hangi ibadetle birlikte ve neden sıkça zikredilir?","Kur'an-ı Kerim, zekâtı namazla birlikte sık sık zikreder. Bu, zekâtın vazgeçilmez bir rükün olduğunu ve Cenab-ı Hakk'ın zekâta verdiği önemi vurgulamak içindir.",Factual
Peygamber Efendimizin (aleyhissalatu vesselâm) zekât konusundaki tavrı ve uygulamaları onun önemini nasıl ortaya koymaktadır?,"Peygamber Efendimiz zekâtı İslâm'ın beş temelinden biri olarak kabul etmiş, ne kadar ve hangi eşyadan verileceğini açıklamış, hatta zekât vermeyenlere savaş ilanı gibi sert önlemler almıştır. Bu durum, zekâtın önemini ve gerekliliğini göstermektedir.",Conceptual
Zekât'ın önemini vurgulayan metindeki en çarpıcı ifade nedir ve neden?,"Metnin en çarpıcı ifadesi, zekâtın İslâm'ın köprüsü olduğuna dair Peygamber Efendimizin sözüdür. Çünkü bu ifade, zekâtın sadece mali bir ibadet olmadığını, aynı zamanda zengin ve fakir arasında köprü kurarak toplumsal uyumu sağlayan bir araç olduğunu vurgular.",Analytical
"Metne göre, zekâtın toplumsal hayattaki işlevi nedir ve bu işlev nasıl gerçekleştirilir?","Metne göre zekâtın toplumsal işlevi, zengin ile fakir arasındaki uçurumu kapatarak toplumsal adaleti sağlamaktır.  Bu, zenginlerin mallarından belirli bir miktarı fakirlere vermesiyle gerçekleşir. Böylece, kaynakların daha adil bir şekilde dağılımı sağlanır ve toplumsal denge korunur.",Conceptual
Metinde toplumsal farklılıkların kaçınılmazlığı nasıl açıklanıyor?,"Metin, insanların yaratılıştan eşit olmalarına rağmen, sosyal konum, maddi imkânlar ve yeteneklerdeki farklılıkların toplumsal yaşamın doğal bir sonucu olduğunu savunuyor. Herkesin tüm ihtiyaçlarını tek başına karşılamasının imkânsızlığı ve iş bölümü ihtiyacı, bu farklılıkların kaçınılmazlığını vurguluyor.  Ayrıca, insanların farklı yeteneklere sahip olması ve her işte aynı başarıyı gösterememesi de toplumsal farklılaşmayı doğuruyor.",Conceptual
"Metne göre, insanların farklı yeteneklerle yaratılmasının hikmeti nedir?","Metin, insanların farklı yeteneklerle yaratılmasının hikmetini, toplumsal yaşamın işleyişi ve ihtiyaçların karşılanması bağlamında açıklıyor.  Herkesin farklı yeteneklere sahip olması, iş bölümü ve işbirliğini zorunlu kılıyor. Bu da insanların birbirlerine bağımlı olmalarını ve böylece toplumsal dayanışmanın gelişmesini sağlıyor.  Ayrıca, bu farklılıklar insanları imtihan ediyor ve toplu yaşamanın getirdiği sorumlulukları yerine getirmelerini gerektiriyor.",Conceptual
Toplum içindeki farklılaşmayı en aza indirmede zekâtın rolü nedir?,"Zekât, zengin ile fakir arasındaki farkı en aza indirerek toplumda sulh ve sükûn sağlamaya yardımcı olan dinamik bir formüldür. Zenginin fakire karşı kibir ve gurur duymasını önlerken, fakirin zengine karşı kin, nefret ve kıskançlık duymasını da engeller.",Conceptual
"Zekât, toplumda sulh ve sükûnu nasıl temin etmektedir?","Zekât, zengin ile fakir arasındaki ekonomik uçurumu azaltarak, fakirin zengine karşı duyabileceği olumsuz duyguları (kin, nefret, kıskançlık) ve zenginin fakire karşı duyabileceği olumsuz duyguları (kibir, gurur, sulta kurma) kontrol altına alır. Bu sayede toplumda huzur ve barış sağlanır.",Causal
