question,answer,question_type
Namazda erkeklerin ve kadınların ellerini nasıl koymaları sünnettir?,"Erkekler namazda göbeklerinin altında sağ ellerini sol elleri üzerine koyar, baş parmak ve serçe parmaklarıyla sol bileklerini kavrar, diğer üç parmaklarını sol kol üzerine uzatırlar. Kadınlar ise sağ ellerini sol elleri üzerine koyarak, halka yapmadan göğüslerinin üzerinde bulundururlar.",Factual
Cemaat namazında 'Rabbena lekelhamd' duasının yüksek sesle okunması ne zaman gereklidir?,"Cemaat namazında imamın sesi arkalardan duyulmuyorsa, cemaatten bir kişi 'Rabbena lekelhamd' duasını yüksek sesle okur.",Contextual
Namaz kılarken secdeye giderken dizlerin nasıl tutulması gerektiği hakkında metinde ne belirtiliyor?,"Metinde, namaz kılarken secdeye giderken dizlerin tutulması gerektiği belirtiliyor, ancak nasıl tutulması gerektiğiyle ilgili detaylı bir açıklama yok.",Factual
Namazın son oturuşunda yapılan dua ile ilgili metinde ne tür bilgiler veriliyor?,"Metinde, namazın son oturuşunda, selamlardan önce dua edilmesi gerektiği ve bu duanın Kur'an'da geçen ayetler veya hadisler ile yapılabileceği belirtiliyor.  Detaylı dua örnekleri için 'Namazın kılınışı' bölümüne bakılması öneriliyor.",Factual
"Namaz âdâbı ile ilgili olarak Hanefî mezhebinde kullanılan ""mendup"" veya ""müstehap"" terimlerinin anlamı nedir ve bunları terk etmenin sonuçları nelerdir?","Hanefî mezhebinde ""mendup"" veya ""müstehap"", Allah Resûlü'nün devamlı yapmadığı, bazen yaptığı bazı şeyleri ifade eder.  Bunları terk etmek kınamayı gerektirmez ve günah sayılmaz; ancak yapmak daha faziletli olup daha çok sevap kazanmaya sebep olur.",Factual
Namazda huzur ve sükunetin sağlanması için metinde önerilen pratik uygulamalar nelerdir ve bunların önemi nedir?,"Metinde, namaz esnasında hem görünüşte hem de iç dünyada tevazu, sükunet ve huzur içinde bulunmak önerilmektedir.  Ayrıca kıyafete çeki düzen vermek (örneğin, düğmeleri iliklemek) ve namazın çeşitli kısımlarında (kıyam, rükû, secde, oturuş, selam) bakış yönünün belirtilmesi de huzur ve odaklanmayı sağlamaya yönelik pratik uygulamalardandır.  Bu uygulamaların önemi, namazın manevi boyutunu güçlendirerek daha huşu içinde kılınmasını sağlamaktır.",Conceptual
"Bu metne göre, cemaatle namaz kılmanın önemi nedir ve bu önemi destekleyen ayet veya hadislerden örnekler veriniz?","Metne göre, cemaatle namaz kılmanın önemi, İslâm dininin birlik ve beraberliğe verdiği önemden kaynaklanmaktadır.  Günde beş vakit namazın, Cuma namazının ve bayram namazlarının cemaatle kılınması, Müslümanlar arasında iletişimi, yardımlaşmayı ve uhuvveti artırır.  Nisa Suresi 4/102. ayette, savaşın en yoğun olduğu anlarda bile cemaatle namaz kılmanın teşvik edilmesi, bunun önemini vurgular.  Ayrıca, Peygamber Efendimiz'in cemaatle kılınan namazın tek başına kılınandan 25-27 derece daha faziletli olduğunu belirtmesi ve kendi hayatında da cemaate önem vermesi, bu uygulamanın önemini destekler. ",Conceptual
"Metinde bahsedilen hadislerden yola çıkarak, sabah ve yatsı namazlarının cemaatle kılınmasının önemini nasıl açıklayabiliriz?","Metinde geçen hadiste, insanların ilk safta yer almanın sevabını bilselerdi kura çekerek bile olsa orada yer almak isteyecekleri belirtiliyor.  Ayrıca, namazı ilk vakitte kılmanın sevabını bilselerdi bunun için yarışacakları, yatsı ve sabah namazlarının faziletini bilselerdi de emekleyerek bile olsa cemaatle kılmaya gelecekleri ifade ediliyor. Bu, sabah ve yatsı namazlarının cemaatle kılınmasının önemini ve faziletini vurgular; insanların bu namazları cemaatle kılmak için büyük bir gayret göstermeleri gerektiğini anlatır.",Analytical
Hadislerde cemaatle namaz kılmanın önemi nasıl vurgulanmaktadır?,"Hadisler, cemaatle namaz kılmanın büyük sevaplar kazandırdığını, gece namazı kıldıran sevaplarına denk olduğunu ve cemaatten ayrılmanın şeytanın hakimiyetine girmeye yol açabileceğini vurgulamaktadır.  Bir hadiste, cemaate katılmayanların evlerinin yakılmasının bile düşünüldüğü belirtilerek cemaatin önemi güçlü bir şekilde vurgulanmaktadır.",Conceptual
Hanbelî ve Şafiî mezheplerinin cemaatle namaz kılma konusunda görüş ayrılıkları nelerdir?,"Hanbelî mezhebi cemaatle namaz kılmayı erkekler için farz-ı ayın, Şafiî mezhebi ise farz-ı kifaye olarak kabul etmektedir.",Analytical
