question,answer,question_type
Kaç adet soru-cevap çiftinin oluşturulması isteniyor?,"Metinde belirtildiği üzere, 2 adet soru-cevap çifti oluşturulması isteniyor.",Factual
Bu talimat metninin amacı nedir?,"Bu metnin amacı, verilen bir metin parçasına bağlı olarak, belirli sayıda ve çeşitlilikte soru-cevap çiftleri üretmektir.",Conceptual
Bu metin hangi konuya genel bir bakış sunmaktadır?,"Bu metin, İslamiyet'in temel inanç esasları ve ibadetlerini özetleyen bir taslaktır.",Sumarizing
Metinde yer alan 'Helal ve Haramlar' başlığı altında ne gibi konular ele alınabilir?,"Metinde açıkça belirtilmese de, 'Helal ve Haramlar' başlığı altında İslam dininde izin verilen ve yasaklanan davranışlar, yiyecekler ve içecekler gibi konuların ele alındığı tahmin edilebilir.",Speculative
"Metnin ana başlıklarından biri olan ""Din Nedir?"" sorusunun bu metin içinde cevabını bulabilir miyiz?  Eğer evet ise, metnin bu soruya verdiği kısa cevabı nedir?","Metin, ""Din Nedir?"" sorusuna doğrudan bir cevap vermese de, metnin ilerleyen bölümlerinde İslam dini ve onun hayat görüşü ele alındığı için dolaylı olarak din kavramına değindiği söylenebilir. Ancak, metin içinde ""Din Nedir?"" sorusuna spesifik bir tanım bulunmamaktadır.",Factual
"Metinde listelenen başlıklar arasında, İslam dininin insanlığa nasıl hitap ettiğini ele alan bir bölüm bulunmaktadır. Bu bölümün, metnin genel amacı ve anlatım tarzı açısından önemini nasıl değerlendirebiliriz?","İslam dininin bütün insanlığa hitap etmesinin ele alındığı bölüm, metnin genel amacı olan İslam dinini tanıtma ve açıklama çabasıyla doğrudan bağlantılıdır. Bu bölüm, İslam'ın evrensel bir din olduğunu ve tüm insanlığa mesajının olduğunu vurgulamaktadır. Anlatım tarzı açısından ise, bu bölüm İslam'ın kapsayıcı ve herkese hitap eden bir din olduğunu okuyucuya iletmeyi amaçlamaktadır.",Conceptual
Bu ilmihalin amacı nedir ve diğer ilmihallerden farkı nedir?,"Bu ilmihal, İslam dininin gereklerini ve pratiklerini temel düzeyde sunmayı amaçlamaktadır. Diğer ilmihallerden farkı, sınırlı ve öncelikli konulara odaklanması ve İslam'ın mesajını özlü ve anlaşılır bir şekilde sunmaya çalışmasıdır.  Dinin emir ve yasaklarının detaylandırılması daha geniş kapsamlı çalışmalara bırakılmıştır.",Conceptual
İmanın insan hayatındaki rolü ve önemi metinde nasıl açıklanmaktadır?,"Metne göre, iman her şeyin temelidir. İbadet, muamelat ve ahlak, iman temeli üzerine kuruludur. İmanın insan hayatına kazandırdığı ikinci bir tabiat, vicdan ekseni etrafında şekillenen yeni bir oluşumdur. Bu oluşum, imanın inanan insanın vicdanına nakşedilmesiyle gerçekleşir ve ibadetlerin ciddiyetle yerine getirilmesiyle desteklenir. İmanın insan tabiatıyla bütünleşmesi ve derinlik kazanması, İslam'ın emirlerinin yaşanmasıyla ('amel-i salih') olur.",Conceptual
Bu metnin ana fikri nedir?,"Bu metin, imanın önemini, ibadetlerin hikmetlerini ve ahlakın dindeki yerini vurgulamaktadır. İman, amel için temeldir; ibadetler, semavi bir yol haritası gibidir ve hikmetleri anlaşılmalıdır; ahlak ise imanın ibadetlerle insan tabiatında derinleşmesidir.",Summarizing
"Metne göre, ibadetlerin hikmetlerini bilmenin önemi nedir?","Metne göre, ibadetlerin hikmetlerini bilmek, insanın aklının, fikrinin, kalbinin ve ruhî fakültelerinin itminanına ermesi açısından oldukça önemlidir. Özellikle günümüzde İslam dininin her meselesinin hikmet ve maslahat boyutunun anlatılmasında zaruret vardır.",Conceptual
