question,answer,question_type
Bu ilmihal çalışmasının temel amacı nedir?,"Bu çalışmanın amacı, dinin üç temel esasını (itikad, ibadet ve muamelat) ilmihal adı altında ele alarak, özellikle İslâm'la yeni tanışan kişilerin pratiklerini kolaylaştırmaktır.",Factual
İlmihalin hazırlanmasında hangi mezhep esas alınmış ve diğer mezhepler nasıl ele alınmıştır?,"İlmihal Hanefî mezhebi esas alınarak hazırlanmıştır. Ancak, yer yer Şafiî mezhebi başta olmak üzere diğer mezheplerin yaklaşımlarına da atıfta bulunulmuştur. Mezhepler arası farklılıkların, dinin asıllarında değil, teknik detaylarda ve kültürel algı farklılıklarında kaynaklandığı belirtilmiştir.",Factual
Bu metnin ana teması nedir?,"Bu metin, Allah'tan hidayet ve korunma dileğini ifade etmektedir. İslam dininin ruhuna aykırı davranışlardan korunmayı ve doğru yolda kalmayı temenni etmektedir.",Conceptual
Metinde geçen 'istikamet' kelimesinin anlamı nedir ve metin içinde nasıl bir rol oynar?,"'İstikamet', doğru yol, hidayet anlamına gelir. Metinde, Allah'tan doğru yolda kalmayı ve bu yoldan sapmamayı dileme amacıyla kullanılmıştır.",Factual
Bu metnin ana fikri nedir?,"Bu metnin ana fikri, İslâm dini ve Müslümanlıkla ilgili kavramların doğru anlaşılmasının önemini vurgulamaktadır. Yanlış kavram anlamlarının yanlış sonuçlara yol açabileceği vurgulanmaktadır.",Summarizing
"Metinde, kavramların yanlış anlaşılmasının ne gibi sonuçlara yol açabileceği örneklendirilmiş midir? Örnek varsa açıklayınız.","Evet, metinde tıp örneği verilmiştir. Bir hastalığın teşhis ve tedavisinde yanlış kavramların kullanılmasının vahim sonuçlara yol açabileceği belirtilmiştir.",Factual
Din kelimesinin sözlük anlamı nedir ve âlimler din kelimesini nasıl tarif etmişlerdir?,"Din kelimesi sözlükte ""ceza, hesap, kaza, siyaset, itaat, mükafat, boyun eğme, hüküm, makbul ibadet, millet, şeriat"" gibi anlamlara gelir. Âlimler ise dini, ""insanları kendi irade ve ihtiyarlarıyla bizzat hayra sevk eden ilâhî kanunlar mecmuası"" şeklinde tarif etmişlerdir.",Factual
İlahi kanunlar insanlara nasıl ulaştırılmıştır ve bu kanunların tebliğinden sorumlu olan kimlerdir?,"Bu ilahi kanunlar, Allah tarafından gönderilen peygamberler vasıtasıyla insanlara ulaştırılmıştır. Peygamberler, bu ilahi kanunları tebliğ ve temsil etmekle görevlendirilmiş fevkalâde donanımlı insanlardır.",Factual
Dinler nasıl ikiye ayrılır ve vahiy kaynaklı dinlerin ortak noktaları nelerdir?,"Dinler, vahiy kaynaklı olan ve olmayan şeklinde ikiye ayrılır. Vahiy kaynaklı dinler, aynı temel esaslar üzerinde durmuş ve aynı hakikatlere vurgu yapmıştır.  Tevhid, nübüvvet, haşr ü neşir ve ibadet, her peygamberin en birinci meselesi olmuştur.",Factual
Peygamberlerin mesajlarında görülen değişimlerin asıl dinin özüne etkisi nedir ve bu konuda bir hadis örneği var mıdır?,"Peygamberlerin mesajlarında, tâli konularla ilgili değişimler göze çarpmaktadır, ancak bu değişimler asıl mesajın ruhuna dokunmamakta ve teferruat çerçevesini aşmamaktadır.  Bir hadiste Peygamber Efendimiz (sas), ""Peygamberler baba bir kardeştirler. Dinleri birdir."" buyurmuştur (Buharî, Enbiya, 48; Müslim, Fazail, 143).",Analytical
