question,answer,question_type
Cuma namazına hazırlanırken beden temizliğine neden bu kadar önem verilir?,"Cuma günü Müslümanlar için büyük önem taşıdığı ve adeta bir bayram günü kabul edildiği için, Perşembe akşamından itibaren beden temizliğine her zamankinden daha fazla önem vermek gerekir. Bu, manevi ve maddi temizliğin bir parçasıdır.",Conceptual
Cuma namazı öncesinde yapılması tavsiye edilen sünnetlerden bazıları nelerdir?,"Cuma namazı öncesinde boy abdesti almak (çoğu alime göre sünnet, bazılarına göre farz), tırnak kesmek, dişleri temizlemek, temiz elbiseler giymek ve hoş kokular sürmek sünnettir.",Listing
Cuma namazının dini hükümlerini açıklayınız.,"Cuma namazı, farz-ı ayın olan bir namazdır. Farz oluşu Kur'an, Sünnet ve icma ile sabittir. Cuma Suresi'nde de bu namazdan bahsedilir ve Müslümanları namaza çağırır, alışverişten uzaklaşmalarını ve Allah'ı anmalarını tavsiye eder.",Factual
Cuma namazının öğle namazıyla ilişkisi nedir?,"Cuma namazı, Cuma günü öğle namazı vakti kılınır ve o günkü öğle namazının yerine geçer.",Contextual
Cuma namazının farz olması için hangi şartlar gereklidir ve bu şartlar nasıl sınıflandırılır?,"Cuma namazının farz olması için vücub şartları ve sıhhat şartları olmak üzere iki çeşit şartın gerçekleşmesi gerekir. Vücub şartları, Cuma namazı kılmakla yükümlü olmanın şartlarıdır; sıhhat şartları ise kılınan namazın sahih olmasının şartlarıdır.",Factual
Cuma namazına gitmemeyi mubah kılan mazeretlerden bazıları nelerdir ve bu mazeretlere sahip kişilerin durumu nedir?,"Cuma namazına gitmemeyi mubah kılan mazeretler arasında hastalık yer alır. Hasta olup Cuma namazına gitmesi durumunda hastalığının artmasından veya uzamasından korkan kimse, ya da yürümekten aciz durumda olan yaşlılar Cuma namazı kılmakla yükümlü olmazlar.  Camiye gitmesi halinde hastaya zarar geleceğinden korkan hasta bakıcı için de aynı hüküm geçerlidir.  Mazereti olanlar Cuma namazını kılmasalar da, kılarlarsa namazları sahih olur ve o gün öğle namazı kılmazlar.",Factual
Hangi durumlarda Cuma namazı farz değildir?,"Kör bir kimsenin kendisini camiye götürecek biri yoksa, ayakları felçli veya kesik olanlar ve yatalak hastalar için Cuma namazı farz değildir.  Ayrıca, şiddetli hava koşulları (şiddetli yağmur, aşırı sıcak veya soğuk, çamurlu yollar) veya can, mal veya namus tehlikesi söz konusu olduğunda da Cuma namazına gitmemek mubah sayılır.",Factual
Köleler ve hapisteki kişiler için Cuma namazı kılma yükümlülüğü nasıldır?,"Fakihlerin çoğuna göre köleler Cuma namazı ile yükümlü değildir. Hapisteki kişiler için ise fiziksel şartlar ve imkanların eksikliği dışında bir engel yoktur; ancak Cuma namazını kılabilmeleri için fiziksel şartların hazırlanması ve gerekli düzenlemenin yapılması gerekebilir. Hapishanenin herkese açık olması şartı, özel durumu nedeniyle hapishaneyi kapsamaz.",Conceptual
"Cuma namazının sıhhat şartlarından biri olan vakit ile ilgili olarak, farklı mezhepler arasında hangi görüş ayrılıkları mevcuttur?","Cuma namazının vaktiyle ilgili olarak mezhepler arasında farklı görüşler vardır. Hanefi mezhebine göre cuma namazı öğle namazının vaktinde kılınır ve bu vakit çıktıktan sonra kılınması veya kazası caiz olmaz. Ancak İmam Malik'e göre cuma namazı öğle vakti çıktıktan sonra da kılınabilir, İmam Ahmed'den bir rivayete göre ise zeval vaktinden önce de kılınabilir.",Analytical
"Cuma namazında cemaatin sayısı ve niteliğiyle ilgili olarak İmam-ı Azam, İmam Ebû Yusuf, İmam Malik, İmam Şafiî ve İmam Ahmed'in görüşleri nelerdir ve aralarındaki farklılıklar nelerdir?","Cuma namazı cemaatle kılınır ve cemaatin sayısı ve niteliği konusunda farklı görüşler mevcuttur. İmam-ı Azam'a göre, imamdan başka en az üç kişinin birinci secdeye kadar hazır bulunması şarttır ve bu kişilerin aklı yerinde erkek olması gerekir. İmam Ebû Yusuf'a göre imamdan başka iki kişi yeterlidir. İmam Malik'e göre otuz, İmam Şafiî ve İmam Ahmed'e göre ise kırk kişi şarttır. İmam Ebû Yusuf ve İmam Muhammed'e göre cemaatin iftitah tekbirine kadar hazır bulunması gerekirken, İmam Züfer'e göre ka'dede teşehhüd miktarı duruncaya kadar hazır bulunmaları şarttır. Cemaatin mukim veya hür olmaları şart değildir.",Comparative
